,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,EDGARURL,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
397,RMD,ResMed,Health Care,Health Care Equipment,"San Diego, California",2017-07-26,0000943819,1989,https://www.nyse.com/quote/XNYS:RMD,/wiki/ResMed,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RMD&action=getcompany,"/wiki/San_Diego,_California",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
398,RHI,Robert Half International,Industrials,Human Resource & Employment Services,"Menlo Park, California",2000-12-05,0000315213,1948,https://www.nyse.com/quote/XNYS:RHI,/wiki/Robert_Half_International,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RHI&action=getcompany,"/wiki/Menlo_Park,_California",20,Industrials,2020,Commercial & Professional Services,202020,Professional Services,20202010,Human Resource & Employment Services,"Companies providing business support services relating to human capital management. Includes employment agencies, employee training, payroll & benefit support services, retirement support services and temporary agencies."
399,ROK,Rockwell Automation Inc.,Industrials,Electrical Components & Equipment,"Milwaukee, Wisconsin",,0001024478,1903,https://www.nyse.com/quote/XNYS:ROK,/wiki/Rockwell_Automation_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROK&action=getcompany,"/wiki/Milwaukee,_Wisconsin",20,Industrials,2010,Capital Goods,201040,Electrical Equipment,20104010,Electrical Components & Equipment,"Companies that produce electric cables and wires, electrical components or equipment not classified in the Heavy Electrical Equipment Sub-Industry."
400,ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,"Atlanta, Georgia",2018-10-01,0000084839,1948,https://www.nyse.com/quote/XNYS:ROL,"/wiki/Rollins,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROL&action=getcompany,"/wiki/Atlanta,_Georgia",20,Industrials,2020,Commercial & Professional Services,202010,Commercial Services & Supplies,20201050,Environmental & Facilities Services,"Companies providing environmental and facilities maintenance services. Includes waste management, facilities management and pollution control services. Excludes large-scale water treatment systems classified in the Water Utilities Sub-Industry."
401,ROP,Roper Technologies,Industrials,Industrial Conglomerates,"Sarasota, Florida",2009-12-23,0000882835,1981,https://www.nyse.com/quote/XNYS:ROP,/wiki/Roper_Technologies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROP&action=getcompany,"/wiki/Sarasota,_Florida",20,Industrials,2010,Capital Goods,201050,Industrial Conglomerates,20105010,Industrial Conglomerates,"Diversified industrial companies with business activities in three or more sectors, none of which contributes a majority of revenues. Stakes held are predominantly of a controlling nature and stake holders maintain an operational interest in the running of the subsidiaries."
402,ROST,Ross Stores,Consumer Discretionary,Apparel Retail,"Dublin, California",2009-12-21,0000745732,1982,http://www.nasdaq.com/symbol/rost,/wiki/Ross_Stores,https://www.sec.gov/cgi-bin/browse-edgar?CIK=ROST&action=getcompany,"/wiki/Dublin,_California",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504010,Apparel Retail,Retailers specialized mainly in apparel and accessories.
403,RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines","Miami, Florida",2014-12-05,0000884887,1997,https://www.nyse.com/quote/XNYS:RCL,/wiki/Royal_Caribbean_Group,https://www.sec.gov/cgi-bin/browse-edgar?CIK=RCL&action=getcompany,"/wiki/Miami,_Florida",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301020,"Hotels, Resorts & Cruise Lines","Owners and operators of hotels, resorts and cruise-ships. Includes travel agencies, tour operators and related services not classified elsewhere . Excludes casino-hotels classified in the Casinos & Gaming Sub-Industry."
404,SPGI,S&P Global Inc.,Financials,Financial Exchanges & Data,"New York, New York",,0000064040,1917,https://www.nyse.com/quote/XNYS:SPGI,/wiki/S%26P_Global,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPGI&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203040,Financial Exchanges & Data,"Financial exchanges for securities, commodities, derivatives and other financial instruments, and providers of financial decision support tools and products including ratings agencies"
405,CRM,Salesforce.com,Information Technology,Application Software,"San Francisco, California",2008-09-15,0001108524,1999,https://www.nyse.com/quote/XNYS:CRM,/wiki/Salesforce.com,https://www.sec.gov/cgi-bin/browse-edgar?CIK=CRM&action=getcompany,"/wiki/San_Francisco,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
406,SBAC,SBA Communications,Real Estate,Specialized REITs,"Boca Raton, Florida",2017-09-01,0001034054,1989,http://www.nasdaq.com/symbol/sbac,/wiki/SBA_Communications,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SBAC&action=getcompany,"/wiki/Boca_Raton,_Florida",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101080,Specialized REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of properties not classified elsewhere. Includes trusts that operate and invest in storage properties. It also includes REITs that do not generate a majority of their revenues and income from real estate rental and leasing operations."
407,SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,"Curaçao, Kingdom of the Netherlands",1965-03-31,0000087347,1926,https://www.nyse.com/quote/XNYS:SLB,/wiki/Schlumberger_Ltd.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SLB&action=getcompany,/wiki/Cura%C3%A7ao,10,Energy,1010,Energy,101010,Energy Equipment & Services,10101020,Oil & Gas Equipment & Services,"Manufacturers of equipment, including drilling rigs and equipment, and providers of supplies and services to companies involved in the drilling, evaluation and completion of oil and gas wells."
408,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals","Dublin, Ireland",2012-07-02,0001137789,1979,http://www.nasdaq.com/symbol/stx,/wiki/Seagate_Technology,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STX&action=getcompany,"/wiki/Dublin,_Ireland",45,Information Technology,4520,Technology Hardware & Equipment,452020,"Technology Hardware, Storage & Peripherals",45202030,"Technology Hardware, Storage & Peripherals","Manufacturers of cellular phones, personal computers, servers, electronic computer components and peripherals. Includes data storage components, motherboards, audio and video cards, monitors, keyboards, printers, and other peripherals. Excludes semiconductors classified in the Semiconductors Sub-Industry."
409,SEE,Sealed Air,Materials,Paper Packaging,"Charlotte, North Carolina",1957-03-04,0001012100,1960,https://www.nyse.com/quote/XNYS:SEE,/wiki/Sealed_Air,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SEE&action=getcompany,"/wiki/Charlotte,_North_Carolina",15,Materials,1510,Materials,151030,Containers & Packaging,15103020,Paper Packaging,Manufacturers of paper and cardboard containers and packaging.
410,SRE,Sempra Energy,Utilities,Multi-Utilities,"San Diego, California",,0001032208,1998,https://www.nyse.com/quote/XNYS:SRE,/wiki/Sempra_Energy,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SRE&action=getcompany,"/wiki/San_Diego,_California",55,Utilities,5510,Utilities,551030,Multi-Utilities,55103010,Multi-Utilities,"Utility companies with significantly diversified activities in addition to core Electric Utility, Gas Utility and/or Water Utility operations."
411,NOW,ServiceNow,Information Technology,Systems Software,"Santa Clara, California",2019-11-21,0001373715,2003,https://www.nyse.com/quote/XNYS:NOW,/wiki/ServiceNow,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NOW,"/wiki/Santa_Clara,_California",45,Information Technology,4510,Software & Services,451030,Software,45103020,Systems Software,Companies engaged in developing and producing systems and database management software.
412,SHW,Sherwin-Williams,Materials,Specialty Chemicals,"Cleveland, Ohio",1964-06-30,0000089800,1866,https://www.nyse.com/quote/XNYS:SHW,/wiki/Sherwin-Williams,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SHW&action=getcompany,"/wiki/Cleveland,_Ohio",15,Materials,1510,Materials,151010,Chemicals,15101050,Specialty Chemicals,"Companies that primarily produce high value-added chemicals used in the manufacture of a wide variety of products, including but not limited to fine chemicals, additives, advanced polymers, adhesives, sealants and specialty paints, pigments and coatings."
413,SPG,Simon Property Group Inc,Real Estate,Retail REITs,"Indianapolis, Indiana",2002-06-26,0001063761,2003,https://www.nyse.com/quote/XNYS:SPG,/wiki/Simon_Property_Group_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SPG&action=getcompany,"/wiki/Indianapolis,_Indiana",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101070,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
414,SWKS,Skyworks Solutions,Information Technology,Semiconductors,"Woburn, Massachusetts",2015-03-12,0000004127,2002,http://www.nasdaq.com/symbol/swks,/wiki/Skyworks_Solutions,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWKS&action=getcompany,"/wiki/Woburn,_Massachusetts",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
415,SLG,SL Green Realty,Real Estate,Office REITs,"New York, New York",2015-03-20,0001040971,1997,https://www.nyse.com/quote/XNYS:SLG,/wiki/SL_Green_Realty,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SLG&action=getcompany,"/wiki/New_York,_New_York",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101040,Office REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of office properties."
416,SNA,Snap-on,Industrials,Industrial Machinery,"Kenosha, Wisconsin",1982-09-30,0000091440,1920,https://www.nyse.com/quote/XNYS:SNA,/wiki/Snap-on,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SNA&action=getcompany,"/wiki/Kenosha,_Wisconsin",20,Industrials,2010,Capital Goods,201060,Machinery,20106020,Industrial Machinery,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
417,SO,Southern Company,Utilities,Electric Utilities,"Atlanta, Georgia",1957-03-04,0000092122,1945,https://www.nyse.com/quote/XNYS:SO,/wiki/Southern_Company,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SO&action=getcompany,"/wiki/Atlanta,_Georgia",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
418,LUV,Southwest Airlines,Industrials,Airlines,"Dallas, Texas",1994-07-01,0000092380,1967,https://www.nyse.com/quote/XNYS:LUV,/wiki/Southwest_Airlines,https://www.sec.gov/cgi-bin/browse-edgar?CIK=LUV&action=getcompany,"/wiki/Dallas,_Texas",20,Industrials,2030,Transportation,203020,Airlines,20302010,Airlines,Companies providing primarily passenger air transportation.
419,SWK,Stanley Black & Decker,Industrials,Industrial Machinery,"New Britain, Connecticut",1982-09-30,0000093556,1843,https://www.nyse.com/quote/XNYS:SWK,/wiki/Stanley_Black_%26_Decker,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SWK&action=getcompany,"/wiki/New_Britain,_Connecticut",20,Industrials,2010,Capital Goods,201060,Machinery,20106020,Industrial Machinery,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
420,SBUX,Starbucks Corp.,Consumer Discretionary,Restaurants,"Seattle, Washington",,0000829224,1971,http://www.nasdaq.com/symbol/sbux,/wiki/Starbucks_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SBUX&action=getcompany,"/wiki/Seattle,_Washington",25,Consumer Discretionary,2530,Consumer Services,253010,"Hotels, Restaurants & Leisure",25301040,Restaurants,"Owners and operators of restaurants, bars, pubs, fast-food or take-out facilities. Includes companies that provide food catering services."
421,STT,State Street Corp.,Financials,Asset Management & Custody Banks,"Boston, Massachusetts",,0000093751,1792,https://www.nyse.com/quote/XNYS:STT,/wiki/State_Street_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STT&action=getcompany,"/wiki/Boston,_Massachusetts",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts. Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
422,STE,STERIS plc,Health Care,Health Care Equipment,"Dublin, Ireland",2019-12-23,0001757898,1985,https://www.nyse.com/quote/XNYS:STE,/wiki/STERIS_plc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=STE&action=getcompany,"/wiki/Dublin,_Ireland",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
423,SYK,Stryker Corp.,Health Care,Health Care Equipment,"Kalamazoo, Michigan",2000-12-12,0000310764,1941,https://www.nyse.com/quote/XNYS:SYK,/wiki/Stryker_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYK&action=getcompany,"/wiki/Kalamazoo,_Michigan",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
424,SIVB,SVB Financial,Financials,Regional Banks,"Santa Clara, California",2018-03-19,0000719739,1983,http://www.nasdaq.com/symbol/sivb,/wiki/SVB_Financial,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SIVB&action=getcompany,"/wiki/Santa_Clara,_California",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
425,SYF,Synchrony Financial,Financials,Consumer Finance,"Stamford, Connecticut",2015-11-18,0001601712,2003,https://www.nyse.com/quote/XNYS:SYF,/wiki/Synchrony_Financial,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYF&action=getcompany,"/wiki/Stamford,_Connecticut",40,Financials,4020,Diversified Financials,402020,Consumer Finance,40202010,Consumer Finance,"Providers of consumer finance services, including personal credit, credit cards, lease financing, travel-related money services and pawn shops. Excludes mortgage lenders classified in the Thrifts & Mortgage Finance Sub-Industry."
426,SNPS,Synopsys Inc.,Information Technology,Application Software,"Mountain View, California",2017-03-16,0000883241,1986,http://www.nasdaq.com/symbol/snps,/wiki/Synopsys_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SNPS&action=getcompany,"/wiki/Mountain_View,_California",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
427,SYY,Sysco Corp.,Consumer Staples,Food Distributors,"Houston, Texas",1986-12-31,0000096021,1969,https://www.nyse.com/quote/XNYS:SYY,/wiki/Sysco_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=SYY&action=getcompany,"/wiki/Houston,_Texas",30,Consumer Staples,3010,Food & Staples Retailing,301010,Food & Staples Retailing,30101020,Food Distributors,Distributors of food products to other companies and not directly to the consumer.
428,TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,"Bellevue, Washington",2019-07-15,0001283699,1994,http://www.nasdaq.com/symbol/tmus,/wiki/T-Mobile_US,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMUS&action=getcompany,"/wiki/Bellevue,_Washington",50,Communication Services,5010,Telecommunication Services,501020,Wireless Telecommunication Services,50102010,Wireless Telecommunication Services,Providers of primarily cellular or wireless telecommunication services.
429,TROW,T. Rowe Price Group,Financials,Asset Management & Custody Banks,"Baltimore, Maryland",,0001113169,1937,http://www.nasdaq.com/symbol/trow,/wiki/T._Rowe_Price_Group,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TROW&action=getcompany,"/wiki/Baltimore,_Maryland",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts. Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
430,TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,"New York, New York",2018-03-19,0000946581,1993,http://www.nasdaq.com/symbol/ttwo,/wiki/Take-Two_Interactive,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TTWO&action=getcompany,"/wiki/New_York,_New_York",50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202020,Interactive Home Entertainment,"Producers of interactive gaming products, including mobile gaming applications. Also includes educational software used primarily in the home. Excludes online gambling companies classified in the Casinos & Gaming Sub-Industry."
431,TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods","New York, New York",,0001116132,2017,https://www.nyse.com/quote/XNYS:TPR,"/wiki/Tapestry,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=TPR&action=getcompany,"/wiki/New_York,_New_York",25,Consumer Discretionary,2520,Consumer Durables & Apparel,252030,"Textiles, Apparel & Luxury Goods",25203010,"Apparel, Accessories & Luxury Goods","Manufacturers of apparel, accessories & luxury goods. Includes companies primarily producing designer handbags, wallets, luggage, jewelry and watches. Excludes shoes classified in the Footwear Sub-Industry."
432,TGT,Target Corp.,Consumer Discretionary,General Merchandise Stores,"Minneapolis, Minnesota",1976-12-31,0000027419,1902,https://www.nyse.com/quote/XNYS:TGT,/wiki/Target_Corp.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TGT&action=getcompany,"/wiki/Minneapolis,_Minnesota",25,Consumer Discretionary,2550,Retailing,255030,Multiline Retail,25503020,General Merchandise Stores,Owners and operators of stores offering diversified general merchandise. Excludes hypermarkets and large-scale super centers classified in the Hypermarkets & Super Centers Sub-Industry.
433,TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,"Schaffhausen, Switzerland",2011-10-17,0001385157,2007,https://www.nyse.com/quote/XNYS:TEL,/wiki/TE_Connectivity,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TEL&action=getcompany,"/wiki/Schaffhausen,_Switzerland",45,Information Technology,4520,Technology Hardware & Equipment,452030,"Electronic Equipment, Instruments & Components",45203020,Electronic Manufacturing Services,Producers of electronic equipment mainly for the OEM (Original Equipment Manufacturers) markets.
434,FTI,TechnipFMC,Energy,Oil & Gas Equipment & Services,"London, United Kingdom",2009-06-05,0001681459,2017 (1958),https://www.nyse.com/quote/XNYS:FTI,/wiki/TechnipFMC,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FTI&action=getcompany,/wiki/London,10,Energy,1010,Energy,101010,Energy Equipment & Services,10101020,Oil & Gas Equipment & Services,"Manufacturers of equipment, including drilling rigs and equipment, and providers of supplies and services to companies involved in the drilling, evaluation and completion of oil and gas wells."
435,TDY,Teledyne Technologies,Industrials,Aerospace & Defense,"Thousand Oaks, California",2020-06-22,0001094285,1960,https://www.nyse.com/quote/XNYS:TDY,/wiki/Teledyne_Technologies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDY&action=getcompany,"/wiki/Thousand_Oaks,_California",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
436,TFX,Teleflex,Health Care,Health Care Equipment,"Wayne, Pennsylvania",2019-01-18,0000096943,1943,https://www.nyse.com/quote/XNYS:TFX,/wiki/Teleflex,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TFX&action=getcompany,"/wiki/Wayne,_Pennsylvania",35,Health Care,3510,Health Care Equipment & Services,351010,Health Care Equipment & Supplies,35101010,Health Care Equipment,"Manufacturers of health care equipment and devices. Includes medical instruments, drug delivery systems, cardiovascular & orthopedic devices, and diagnostic equipment."
437,TER,Teradyne,Information Technology,Semiconductor Equipment,"North Reading, Massachusetts",2020-09-21,0000097210,1960,http://www.nasdaq.com/symbol/ter,/wiki/Teradyne,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TER&action=getcompany,"/wiki/North_Reading,_Massachusetts",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301010,Semiconductor Equipment,"Manufacturers of semiconductor equipment, including manufacturers of the raw material and equipment used in the solar power industry."
438,TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,"Palo Alto, California",2020-12-21,0001318605,2003,http://www.nasdaq.com/symbol/tsla,"/wiki/Tesla,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSLA&action=getcompany,"/wiki/Palo_Alto,_California",25,Consumer Discretionary,2510,Automobiles & Components,251020,Automobiles,25102010,Automobile Manufacturers,Companies that produce mainly passenger automobiles and light trucks. Excludes companies producing mainly motorcycles and three-wheelers classified in the Motorcycle Manufacturers Sub-Industry and heavy duty trucks classified in the Construction Machinery & Heavy Trucks Sub-Industry.
439,TXN,Texas Instruments,Information Technology,Semiconductors,"Dallas, Texas",,0000097476,1930,http://www.nasdaq.com/symbol/txn,/wiki/Texas_Instruments,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TXN&action=getcompany,"/wiki/Dallas,_Texas",45,Information Technology,4530,Semiconductors & Semiconductor Equipment,453010,Semiconductors & Semiconductor Equipment,45301020,Semiconductors,"Manufacturers of semiconductors and related products, including manufacturers of solar modules and cells."
440,TXT,Textron Inc.,Industrials,Aerospace & Defense,"Providence, Rhode Island",1978-12-31,0000217346,1923,https://www.nyse.com/quote/XNYS:TXT,/wiki/Textron_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TXT&action=getcompany,"/wiki/Providence,_Rhode_Island",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
441,TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,"Waltham, Massachusetts",,0000097745,2006 (1902),https://www.nyse.com/quote/XNYS:TMO,/wiki/Thermo_Fisher_Scientific,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TMO&action=getcompany,"/wiki/Waltham,_Massachusetts",35,Health Care,3520,"Pharmaceuticals, Biotechnology & Life Sciences",352030,Life Sciences Tools & Services,35203010,Life Sciences Tools & Services,"Companies enabling the drug discovery, development and production continuum by providing analytical tools, instruments, consumables & supplies, clinical trial services and contract research services. Includes firms primarily servicing the pharmaceutical and biotechnology industries."
442,TJX,TJX Companies Inc.,Consumer Discretionary,Apparel Retail,"Framingham, Massachusetts",1985-09-30,0000109198,1987,https://www.nyse.com/quote/XNYS:TJX,/wiki/TJX_Companies_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TJX&action=getcompany,"/wiki/Framingham,_Massachusetts",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504010,Apparel Retail,Retailers specialized mainly in apparel and accessories.
443,TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Stores,"Brentwood, Tennessee",2014-01-24,0000916365,1938,http://www.nasdaq.com/symbol/tsco,/wiki/Tractor_Supply_Company,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TSCO&action=getcompany,"/wiki/Brentwood,_Tennessee",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504040,Specialty Stores,"Owners and operators of specialty retail stores not classified elsewhere. Includes jewelry stores, toy stores, office supply stores, health & vision care stores, and book & entertainment stores."
444,TT,Trane Technologies plc,Industrials,Building Products,"Dublin, Ireland",2010-11-17,0001466258,1871,https://www.nyse.com/quote/XNYS:TT,/wiki/Trane_Technologies_plc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TT&action=getcompany,"/wiki/Dublin,_Ireland",20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.
445,TDG,TransDigm Group,Industrials,Aerospace & Defense,"Cleveland, Ohio",2016-06-03,0001260221,1993,https://www.nyse.com/quote/XNYS:TDG,/wiki/TransDigm_Group,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TDG&action=getcompany,"/wiki/Cleveland,_Ohio",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
446,TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,"New York, New York",2002-08-21,0000086312,1853,https://www.nyse.com/quote/XNYS:TRV,/wiki/The_Travelers_Companies_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TRV&action=getcompany,"/wiki/New_York,_New_York",40,Financials,4030,Insurance,403010,Insurance,40301040,Property & Casualty Insurance,Companies providing primarily property and casualty insurance.
447,TFC,Truist Financial,Financials,Regional Banks,"Charlotte, North Carolina",1997-12-04,0000092230,1872,https://www.nyse.com/quote/XNYS:TFC,/wiki/Truist_Financial,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TFC&action=getcompany,"/wiki/Charlotte,_North_Carolina",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
448,TWTR,"Twitter, Inc.",Communication Services,Interactive Media & Services,"San Francisco, California",2018-06-07,0001418091,2006,https://www.nyse.com/quote/XNYS:TWTR,"/wiki/Twitter,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=TWTR&action=getcompany,"/wiki/San_Francisco,_California",50,Communication Services,5020,Media & Entertainment,502030,Interactive Media & Services,50203010,Interactive Media & Services,"Companies engaging in content and information creation or distribution through proprietary platforms, where revenues are derived primarily through pay-per-click advertisements. Includes search engines, social media and networking platforms, online classifieds, and online review companies. Excludes companies operating online marketplaces classified in Internet & Direct Marketing Retail."
449,TYL,Tyler Technologies,Information Technology,Application Software,"Plano, Texas",2020-06-22,0000860731,1966,https://www.nyse.com/quote/XNYS:TYL,/wiki/Tyler_Technologies,https://www.sec.gov/cgi-bin/browse-edgar?CIK=TYL&action=getcompany,"/wiki/Plano,_Texas",45,Information Technology,4510,Software & Services,451030,Software,45103010,Application Software,"Companies engaged in developing and producing software designed for specialized applications for the business or consumer market. Includes enterprise and technical software, as well as cloud-based software. Excludes companies classified in the Interactive Home Entertainment Sub-Industry. Also excludes companies producing systems or database management software classified in the Systems Software Sub-Industry."
